,smiles,docking_score,smiles_P,docking_score_P,modification
0,CN1CCN(C(=O)c2c(-c3cccc4ccccc34)cn(Cc3cncn3Cc3ccc4c(c3)OCO4)c2F)CC1,-9.72175,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,F
1,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)c(F)c2-c2cccc3ccccc23)CC1,-9.50267,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,F
2,CN1CCN(C(=O)c2cn(Cc3c(F)ncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-10.297360000000001,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,F
3,CN1CCN(C(=O)c2cn(Cc3cnc(F)n3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-8.86762,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,F
4,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3cc4c(cc3F)OCO4)cc2-c2cccc3ccccc23)CC1,-9.00642,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,F
5,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3F)OCO4)cc2-c2cccc3ccccc23)CC1,-8.4927,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,F
6,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3cc(F)c4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-10.00853,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,F
7,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2c(F)ccc3ccccc23)CC1,-8.979510000000001,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,F
8,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cc(F)cc3ccccc23)CC1,-9.7957,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,F
9,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2ccc(F)c3ccccc23)CC1,-8.87433,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,F
10,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3c(F)cccc23)CC1,-10.24612,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,F
11,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3cc(F)ccc23)CC1,-9.55118,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,F
12,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccc(F)cc23)CC1,-10.29652,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,F
13,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3cccc(F)c23)CC1,-8.74023,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,F
14,CN1CCN(C(=O)c2c(-c3cccc4ccccc34)cn(Cc3cncn3Cc3ccc4c(c3)OCO4)c2Cl)CC1,-8.76475,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,Cl
15,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)c(Cl)c2-c2cccc3ccccc23)CC1,-8.503169999999999,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,Cl
16,CN1CCN(C(=O)c2cn(Cc3c(Cl)ncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.85126,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,Cl
17,CN1CCN(C(=O)c2cn(Cc3cnc(Cl)n3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.01952,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,Cl
18,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3cc4c(cc3Cl)OCO4)cc2-c2cccc3ccccc23)CC1,-8.84416,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,Cl
19,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3Cl)OCO4)cc2-c2cccc3ccccc23)CC1,-9.19077,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,Cl
20,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3cc(Cl)c4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-8.9051,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,Cl
21,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2c(Cl)ccc3ccccc23)CC1,-9.16335,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,Cl
22,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cc(Cl)cc3ccccc23)CC1,-8.956489999999999,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,Cl
23,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2ccc(Cl)c3ccccc23)CC1,-9.249239999999999,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,Cl
24,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3c(Cl)cccc23)CC1,-10.03358,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,Cl
25,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3cc(Cl)ccc23)CC1,-8.76368,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,Cl
26,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccc(Cl)cc23)CC1,-10.30034,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,Cl
27,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3cccc(Cl)c23)CC1,-8.92503,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,Cl
28,CN1CCN(C(=O)c2c(-c3cccc4ccccc34)cn(Cc3cncn3Cc3ccc4c(c3)OCO4)c2Br)CC1,-9.8638,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,Br
29,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)c(Br)c2-c2cccc3ccccc23)CC1,-8.23874,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,Br
30,CN1CCN(C(=O)c2cn(Cc3c(Br)ncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.429680000000001,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,Br
31,CN1CCN(C(=O)c2cn(Cc3cnc(Br)n3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.069139999999999,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,Br
32,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3cc4c(cc3Br)OCO4)cc2-c2cccc3ccccc23)CC1,-8.87839,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,Br
33,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3Br)OCO4)cc2-c2cccc3ccccc23)CC1,-8.55679,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,Br
34,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3cc(Br)c4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.508519999999999,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,Br
35,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2c(Br)ccc3ccccc23)CC1,-9.27201,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,Br
36,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cc(Br)cc3ccccc23)CC1,-8.94905,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,Br
37,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2ccc(Br)c3ccccc23)CC1,-8.9549,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,Br
38,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3c(Br)cccc23)CC1,-9.56718,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,Br
39,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3cc(Br)ccc23)CC1,-9.21916,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,Br
40,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccc(Br)cc23)CC1,-9.833910000000001,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,Br
41,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3cccc(Br)c23)CC1,-9.064810000000001,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,Br
42,CN1CCN(C(=O)c2c(-c3cccc4ccccc34)cn(Cc3cncn3Cc3ccc4c(c3)OCO4)c2I)CC1,-8.675989999999999,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,I
43,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)c(I)c2-c2cccc3ccccc23)CC1,-8.17896,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,I
44,CN1CCN(C(=O)c2cn(Cc3c(I)ncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-8.55349,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,I
45,CN1CCN(C(=O)c2cn(Cc3cnc(I)n3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-8.99581,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,I
46,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3cc4c(cc3I)OCO4)cc2-c2cccc3ccccc23)CC1,-8.87902,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,I
47,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3I)OCO4)cc2-c2cccc3ccccc23)CC1,-8.66675,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,I
48,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3cc(I)c4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.51003,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,I
49,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2c(I)ccc3ccccc23)CC1,-9.388580000000001,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,I
50,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cc(I)cc3ccccc23)CC1,-8.94828,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,I
51,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2ccc(I)c3ccccc23)CC1,-8.71273,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,I
52,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3c(I)cccc23)CC1,-9.41106,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,I
53,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3cc(I)ccc23)CC1,-8.9349,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,I
54,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccc(I)cc23)CC1,-9.4681,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,I
55,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3cccc(I)c23)CC1,-8.735710000000001,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,I
56,Cc1c(C(=O)N2CCN(C)CC2)c(-c2cccc3ccccc23)cn1Cc1cncn1Cc1ccc2c(c1)OCO2,-9.01141,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,C
57,Cc1c(-c2cccc3ccccc23)c(C(=O)N2CCN(C)CC2)cn1Cc1cncn1Cc1ccc2c(c1)OCO2,-9.55049,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,C
58,Cc1ncn(Cc2ccc3c(c2)OCO3)c1Cn1cc(C(=O)N2CCN(C)CC2)c(-c2cccc3ccccc23)c1,-9.599160000000001,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,C
59,Cc1ncc(Cn2cc(C(=O)N3CCN(C)CC3)c(-c3cccc4ccccc34)c2)n1Cc1ccc2c(c1)OCO2,-8.85294,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,C
60,Cc1cc2c(cc1Cn1cncc1Cn1cc(C(=O)N3CCN(C)CC3)c(-c3cccc4ccccc34)c1)OCO2,-9.50628,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,C
61,Cc1c(Cn2cncc2Cn2cc(C(=O)N3CCN(C)CC3)c(-c3cccc4ccccc34)c2)ccc2c1OCO2,-9.40085,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,C
62,Cc1cc(Cn2cncc2Cn2cc(C(=O)N3CCN(C)CC3)c(-c3cccc4ccccc34)c2)cc2c1OCO2,-10.34765,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,C
63,Cc1ccc2ccccc2c1-c1cn(Cc2cncn2Cc2ccc3c(c2)OCO3)cc1C(=O)N1CCN(C)CC1,-9.85754,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,C
64,Cc1cc(-c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2C(=O)N2CCN(C)CC2)c2ccccc2c1,-9.53363,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,C
65,Cc1ccc(-c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2C(=O)N2CCN(C)CC2)c2ccccc12,-9.42844,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,C
66,Cc1cccc2c(-c3cn(Cc4cncn4Cc4ccc5c(c4)OCO5)cc3C(=O)N3CCN(C)CC3)cccc12,-8.80868,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,C
67,Cc1ccc2c(-c3cn(Cc4cncn4Cc4ccc5c(c4)OCO5)cc3C(=O)N3CCN(C)CC3)cccc2c1,-9.37422,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,C
68,Cc1ccc2cccc(-c3cn(Cc4cncn4Cc4ccc5c(c4)OCO5)cc3C(=O)N3CCN(C)CC3)c2c1,-9.60174,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,C
69,Cc1cccc2cccc(-c3cn(Cc4cncn4Cc4ccc5c(c4)OCO5)cc3C(=O)N3CCN(C)CC3)c12,-9.06878,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,C
70,CC(C)c1c(C(=O)N2CCN(C)CC2)c(-c2cccc3ccccc23)cn1Cc1cncn1Cc1ccc2c(c1)OCO2,-8.43321,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,C(C)C
71,CC(C)c1c(-c2cccc3ccccc23)c(C(=O)N2CCN(C)CC2)cn1Cc1cncn1Cc1ccc2c(c1)OCO2,-8.92717,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,C(C)C
72,CC(C)c1ncn(Cc2ccc3c(c2)OCO3)c1Cn1cc(C(=O)N2CCN(C)CC2)c(-c2cccc3ccccc23)c1,-8.4344,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,C(C)C
73,CC(C)c1ncc(Cn2cc(C(=O)N3CCN(C)CC3)c(-c3cccc4ccccc34)c2)n1Cc1ccc2c(c1)OCO2,-9.06528,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,C(C)C
74,CC(C)c1cc2c(cc1Cn1cncc1Cn1cc(C(=O)N3CCN(C)CC3)c(-c3cccc4ccccc34)c1)OCO2,-9.35736,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,C(C)C
75,CC(C)c1c(Cn2cncc2Cn2cc(C(=O)N3CCN(C)CC3)c(-c3cccc4ccccc34)c2)ccc2c1OCO2,-10.36563,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,C(C)C
76,CC(C)c1cc(Cn2cncc2Cn2cc(C(=O)N3CCN(C)CC3)c(-c3cccc4ccccc34)c2)cc2c1OCO2,-10.8033,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,C(C)C
77,CC(C)c1ccc2ccccc2c1-c1cn(Cc2cncn2Cc2ccc3c(c2)OCO3)cc1C(=O)N1CCN(C)CC1,-9.172419999999999,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,C(C)C
78,CC(C)c1cc(-c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2C(=O)N2CCN(C)CC2)c2ccccc2c1,-8.92384,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,C(C)C
79,CC(C)c1ccc(-c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2C(=O)N2CCN(C)CC2)c2ccccc12,-10.54769,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,C(C)C
80,CC(C)c1cccc2c(-c3cn(Cc4cncn4Cc4ccc5c(c4)OCO5)cc3C(=O)N3CCN(C)CC3)cccc12,-9.21448,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,C(C)C
81,CC(C)c1ccc2c(-c3cn(Cc4cncn4Cc4ccc5c(c4)OCO5)cc3C(=O)N3CCN(C)CC3)cccc2c1,-10.99597,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,C(C)C
82,CC(C)c1ccc2cccc(-c3cn(Cc4cncn4Cc4ccc5c(c4)OCO5)cc3C(=O)N3CCN(C)CC3)c2c1,-9.6014,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,C(C)C
83,CC(C)c1cccc2cccc(-c3cn(Cc4cncn4Cc4ccc5c(c4)OCO5)cc3C(=O)N3CCN(C)CC3)c12,-9.70924,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,C(C)C
84,CCc1c(C(=O)N2CCN(C)CC2)c(-c2cccc3ccccc23)cn1Cc1cncn1Cc1ccc2c(c1)OCO2,-9.226339999999999,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,CC
85,CCc1c(-c2cccc3ccccc23)c(C(=O)N2CCN(C)CC2)cn1Cc1cncn1Cc1ccc2c(c1)OCO2,-8.65808,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,CC
86,CCc1ncn(Cc2ccc3c(c2)OCO3)c1Cn1cc(C(=O)N2CCN(C)CC2)c(-c2cccc3ccccc23)c1,-9.87435,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,CC
87,CCc1ncc(Cn2cc(C(=O)N3CCN(C)CC3)c(-c3cccc4ccccc34)c2)n1Cc1ccc2c(c1)OCO2,-8.56429,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,CC
88,CCc1cc2c(cc1Cn1cncc1Cn1cc(C(=O)N3CCN(C)CC3)c(-c3cccc4ccccc34)c1)OCO2,-9.435,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,CC
89,CCc1c(Cn2cncc2Cn2cc(C(=O)N3CCN(C)CC3)c(-c3cccc4ccccc34)c2)ccc2c1OCO2,-9.99554,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,CC
90,CCc1cc(Cn2cncc2Cn2cc(C(=O)N3CCN(C)CC3)c(-c3cccc4ccccc34)c2)cc2c1OCO2,-10.147910000000001,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,CC
91,CCc1ccc2ccccc2c1-c1cn(Cc2cncn2Cc2ccc3c(c2)OCO3)cc1C(=O)N1CCN(C)CC1,-10.41334,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,CC
92,CCc1cc(-c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2C(=O)N2CCN(C)CC2)c2ccccc2c1,-8.90015,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,CC
93,CCc1ccc(-c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2C(=O)N2CCN(C)CC2)c2ccccc12,-9.67478,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.12185,CC
