,smiles,docking_score,smiles_P,docking_score_P,modification
0,CN1CCN(C(=O)c2c(-c3cccc4ccccc34)cn(Cc3cncn3Cc3ccc4c(c3)OCO4)c2F)CC1,-10.0742,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,F
1,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)c(F)c2-c2cccc3ccccc23)CC1,-11.1102,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,F
2,CN1CCN(C(=O)c2cn(Cc3c(F)ncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-10.72321,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,F
3,CN1CCN(C(=O)c2cn(Cc3cnc(F)n3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.8425,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,F
4,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3cc4c(cc3F)OCO4)cc2-c2cccc3ccccc23)CC1,-9.65473,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,F
5,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3F)OCO4)cc2-c2cccc3ccccc23)CC1,-10.40618,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,F
6,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3cc(F)c4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-10.134360000000001,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,F
7,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2c(F)ccc3ccccc23)CC1,-9.88135,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,F
8,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cc(F)cc3ccccc23)CC1,-11.129430000000001,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,F
9,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2ccc(F)c3ccccc23)CC1,-9.70235,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,F
10,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3c(F)cccc23)CC1,-10.67343,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,F
11,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3cc(F)ccc23)CC1,-9.52163,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,F
12,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccc(F)cc23)CC1,-9.48738,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,F
13,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3cccc(F)c23)CC1,-10.48938,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,F
14,CN1CCN(C(=O)c2c(-c3cccc4ccccc34)cn(Cc3cncn3Cc3ccc4c(c3)OCO4)c2Cl)CC1,-10.986239999999999,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,Cl
15,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)c(Cl)c2-c2cccc3ccccc23)CC1,-10.82554,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,Cl
16,CN1CCN(C(=O)c2cn(Cc3c(Cl)ncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-10.87182,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,Cl
17,CN1CCN(C(=O)c2cn(Cc3cnc(Cl)n3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.86428,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,Cl
18,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3cc4c(cc3Cl)OCO4)cc2-c2cccc3ccccc23)CC1,-10.10919,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,Cl
19,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3Cl)OCO4)cc2-c2cccc3ccccc23)CC1,-10.68887,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,Cl
20,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3cc(Cl)c4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-10.128810000000001,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,Cl
21,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2c(Cl)ccc3ccccc23)CC1,-9.84465,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,Cl
22,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cc(Cl)cc3ccccc23)CC1,-10.18608,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,Cl
23,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2ccc(Cl)c3ccccc23)CC1,-10.75458,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,Cl
24,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3c(Cl)cccc23)CC1,-11.252180000000001,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,Cl
25,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3cc(Cl)ccc23)CC1,-10.52201,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,Cl
26,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccc(Cl)cc23)CC1,-10.16982,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,Cl
27,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3cccc(Cl)c23)CC1,-10.2077,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,Cl
28,CN1CCN(C(=O)c2c(-c3cccc4ccccc34)cn(Cc3cncn3Cc3ccc4c(c3)OCO4)c2Br)CC1,-9.90428,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,Br
29,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)c(Br)c2-c2cccc3ccccc23)CC1,-10.62936,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,Br
30,CN1CCN(C(=O)c2cn(Cc3c(Br)ncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-10.54001,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,Br
31,CN1CCN(C(=O)c2cn(Cc3cnc(Br)n3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-10.11588,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,Br
32,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3cc4c(cc3Br)OCO4)cc2-c2cccc3ccccc23)CC1,-10.158389999999999,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,Br
33,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3Br)OCO4)cc2-c2cccc3ccccc23)CC1,-10.68482,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,Br
34,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3cc(Br)c4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-10.19293,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,Br
35,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2c(Br)ccc3ccccc23)CC1,-9.57678,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,Br
36,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cc(Br)cc3ccccc23)CC1,-10.30488,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,Br
37,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2ccc(Br)c3ccccc23)CC1,-8.739989999999999,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,Br
38,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3c(Br)cccc23)CC1,-11.07708,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,Br
39,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3cc(Br)ccc23)CC1,-10.10411,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,Br
40,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccc(Br)cc23)CC1,-9.2445,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,Br
41,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3cccc(Br)c23)CC1,-10.1177,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,Br
42,CN1CCN(C(=O)c2c(-c3cccc4ccccc34)cn(Cc3cncn3Cc3ccc4c(c3)OCO4)c2I)CC1,-10.69035,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,I
43,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)c(I)c2-c2cccc3ccccc23)CC1,-9.5926,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,I
44,CN1CCN(C(=O)c2cn(Cc3c(I)ncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-10.71544,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,I
45,CN1CCN(C(=O)c2cn(Cc3cnc(I)n3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.96166,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,I
46,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3cc4c(cc3I)OCO4)cc2-c2cccc3ccccc23)CC1,-10.52252,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,I
47,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3I)OCO4)cc2-c2cccc3ccccc23)CC1,-10.59827,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,I
48,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3cc(I)c4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-10.13588,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,I
49,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2c(I)ccc3ccccc23)CC1,-9.681569999999999,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,I
50,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cc(I)cc3ccccc23)CC1,-9.77303,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,I
51,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2ccc(I)c3ccccc23)CC1,-9.82863,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,I
52,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3c(I)cccc23)CC1,-10.47706,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,I
53,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3cc(I)ccc23)CC1,-9.93423,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,I
54,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccc(I)cc23)CC1,-9.21919,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,I
55,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3cccc(I)c23)CC1,-9.51495,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,I
56,Cc1c(C(=O)N2CCN(C)CC2)c(-c2cccc3ccccc23)cn1Cc1cncn1Cc1ccc2c(c1)OCO2,-10.1066,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,C
57,Cc1c(-c2cccc3ccccc23)c(C(=O)N2CCN(C)CC2)cn1Cc1cncn1Cc1ccc2c(c1)OCO2,-10.46348,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,C
58,Cc1ncn(Cc2ccc3c(c2)OCO3)c1Cn1cc(C(=O)N2CCN(C)CC2)c(-c2cccc3ccccc23)c1,-9.34912,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,C
59,Cc1ncc(Cn2cc(C(=O)N3CCN(C)CC3)c(-c3cccc4ccccc34)c2)n1Cc1ccc2c(c1)OCO2,-9.09379,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,C
60,Cc1cc2c(cc1Cn1cncc1Cn1cc(C(=O)N3CCN(C)CC3)c(-c3cccc4ccccc34)c1)OCO2,-10.496789999999999,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,C
61,Cc1c(Cn2cncc2Cn2cc(C(=O)N3CCN(C)CC3)c(-c3cccc4ccccc34)c2)ccc2c1OCO2,-10.121210000000001,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,C
62,Cc1cc(Cn2cncc2Cn2cc(C(=O)N3CCN(C)CC3)c(-c3cccc4ccccc34)c2)cc2c1OCO2,-10.38771,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,C
63,Cc1ccc2ccccc2c1-c1cn(Cc2cncn2Cc2ccc3c(c2)OCO3)cc1C(=O)N1CCN(C)CC1,-10.50506,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,C
64,Cc1cc(-c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2C(=O)N2CCN(C)CC2)c2ccccc2c1,-10.39673,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,C
65,Cc1ccc(-c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2C(=O)N2CCN(C)CC2)c2ccccc12,-9.6577,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,C
66,Cc1cccc2c(-c3cn(Cc4cncn4Cc4ccc5c(c4)OCO5)cc3C(=O)N3CCN(C)CC3)cccc12,-11.15992,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,C
67,Cc1ccc2c(-c3cn(Cc4cncn4Cc4ccc5c(c4)OCO5)cc3C(=O)N3CCN(C)CC3)cccc2c1,-9.885589999999999,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,C
68,Cc1ccc2cccc(-c3cn(Cc4cncn4Cc4ccc5c(c4)OCO5)cc3C(=O)N3CCN(C)CC3)c2c1,-9.56696,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,C
69,Cc1cccc2cccc(-c3cn(Cc4cncn4Cc4ccc5c(c4)OCO5)cc3C(=O)N3CCN(C)CC3)c12,-10.60243,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,C
70,CC(C)c1c(C(=O)N2CCN(C)CC2)c(-c2cccc3ccccc23)cn1Cc1cncn1Cc1ccc2c(c1)OCO2,-9.786810000000001,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,C(C)C
71,CC(C)c1c(-c2cccc3ccccc23)c(C(=O)N2CCN(C)CC2)cn1Cc1cncn1Cc1ccc2c(c1)OCO2,-10.668460000000001,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,C(C)C
72,CC(C)c1ncn(Cc2ccc3c(c2)OCO3)c1Cn1cc(C(=O)N2CCN(C)CC2)c(-c2cccc3ccccc23)c1,-10.79152,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,C(C)C
73,CC(C)c1ncc(Cn2cc(C(=O)N3CCN(C)CC3)c(-c3cccc4ccccc34)c2)n1Cc1ccc2c(c1)OCO2,-9.33576,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,C(C)C
74,CC(C)c1cc2c(cc1Cn1cncc1Cn1cc(C(=O)N3CCN(C)CC3)c(-c3cccc4ccccc34)c1)OCO2,-10.45653,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,C(C)C
75,CC(C)c1c(Cn2cncc2Cn2cc(C(=O)N3CCN(C)CC3)c(-c3cccc4ccccc34)c2)ccc2c1OCO2,-9.767560000000001,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,C(C)C
76,CC(C)c1cc(Cn2cncc2Cn2cc(C(=O)N3CCN(C)CC3)c(-c3cccc4ccccc34)c2)cc2c1OCO2,-10.94639,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,C(C)C
77,CC(C)c1ccc2ccccc2c1-c1cn(Cc2cncn2Cc2ccc3c(c2)OCO3)cc1C(=O)N1CCN(C)CC1,-9.91666,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,C(C)C
78,CC(C)c1cc(-c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2C(=O)N2CCN(C)CC2)c2ccccc2c1,-10.25358,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,C(C)C
79,CC(C)c1ccc(-c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2C(=O)N2CCN(C)CC2)c2ccccc12,-10.360710000000001,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,C(C)C
80,CC(C)c1cccc2c(-c3cn(Cc4cncn4Cc4ccc5c(c4)OCO5)cc3C(=O)N3CCN(C)CC3)cccc12,-10.4672,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,C(C)C
81,CC(C)c1ccc2c(-c3cn(Cc4cncn4Cc4ccc5c(c4)OCO5)cc3C(=O)N3CCN(C)CC3)cccc2c1,-10.63855,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,C(C)C
82,CC(C)c1ccc2cccc(-c3cn(Cc4cncn4Cc4ccc5c(c4)OCO5)cc3C(=O)N3CCN(C)CC3)c2c1,-11.26148,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,C(C)C
83,CC(C)c1cccc2cccc(-c3cn(Cc4cncn4Cc4ccc5c(c4)OCO5)cc3C(=O)N3CCN(C)CC3)c12,-10.75963,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,C(C)C
84,CCc1c(C(=O)N2CCN(C)CC2)c(-c2cccc3ccccc23)cn1Cc1cncn1Cc1ccc2c(c1)OCO2,-10.05172,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,CC
85,CCc1c(-c2cccc3ccccc23)c(C(=O)N2CCN(C)CC2)cn1Cc1cncn1Cc1ccc2c(c1)OCO2,-10.20237,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,CC
86,CCc1ncn(Cc2ccc3c(c2)OCO3)c1Cn1cc(C(=O)N2CCN(C)CC2)c(-c2cccc3ccccc23)c1,-10.03698,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,CC
87,CCc1ncc(Cn2cc(C(=O)N3CCN(C)CC3)c(-c3cccc4ccccc34)c2)n1Cc1ccc2c(c1)OCO2,-10.34417,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,CC
88,CCc1cc2c(cc1Cn1cncc1Cn1cc(C(=O)N3CCN(C)CC3)c(-c3cccc4ccccc34)c1)OCO2,-10.68776,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,CC
89,CCc1c(Cn2cncc2Cn2cc(C(=O)N3CCN(C)CC3)c(-c3cccc4ccccc34)c2)ccc2c1OCO2,-9.801110000000001,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,CC
90,CCc1cc(Cn2cncc2Cn2cc(C(=O)N3CCN(C)CC3)c(-c3cccc4ccccc34)c2)cc2c1OCO2,-10.80342,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,CC
91,CCc1ccc2ccccc2c1-c1cn(Cc2cncn2Cc2ccc3c(c2)OCO3)cc1C(=O)N1CCN(C)CC1,-9.8925,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,CC
92,CCc1cc(-c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2C(=O)N2CCN(C)CC2)c2ccccc2c1,-9.3015,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,CC
93,CCc1ccc(-c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2C(=O)N2CCN(C)CC2)c2ccccc12,-10.18581,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,-9.46513,CC
